Tid (s),C1,C2
800,46.9,48.5
801,46.5,51.3
802,46.6,48.1
803,46.5,48.5
804,46.4,47.9
805,47,48.6
806,48.4,49.8
807,50.4,49.3
808,51.3,51.4
809,49.5,48.1
810,49.1,48.3
811,49.6,48.9
812,50.9,49.8
813,50.8,48.6
814,52.1,51.2
815,56.8,49.3
816,57.3,49.2
817,57.4,49.3
818,59.4,49.9
819,61.4,50.4
820,63.7,50.6
821,67.3,52.3
822,70.7,52.8
823,73.7,51.6
824,74.9,53.5
825,74,54.5
826,74,50
827,72.7,47.9
828,69.7,46.2
829,71.5,45.2
830,71.1,43
831,69.8,42.5
832,67.3,42.8
833,63.6,42.7
834,60.8,42.4
835,58,42
836,54.6,42.5
837,53,43.8
838,52.2,44.9
839,51,45.8
840,50,46.6
841,50.1,47.8
842,50.1,48.4
843,50.1,51.5
844,50.1,50.7
845,49.4,51.4
846,49.3,52.3
847,49.4,53.2
848,49.9,55.7
849,50.6,53.8
850,50.6,51
851,51.2,51.3
852,52.2,51.2
853,51.6,51
854,52.4,53.8
855,55.6,51.5
856,57.2,53
857,59.3,52.7
858,60.6,51.4
859,62.4,53.7
860,63.9,53.9
861,64.4,53.7
862,62.7,52.2
863,63.9,53.4
864,66.5,52.1
865,63,53.6
866,60.1,51.6
867,58.5,51.2
868,55.4,53
869,53.4,51.1
870,52.8,51.8
871,52.7,50.5
872,53.2,49.5
873,52.4,50
874,51.5,49.2
875,50.8,47.8
876,50,45.7
877,54,44.8
878,52.8,44
879,57.5,46.1
880,59.9,48.5
881,60,49
882,59.8,48.3
883,61.8,49.8
884,64.7,49.9
885,60.8,52.4
886,61.6,51.6
887,62,49.7
888,55.6,48.3
889,58.8,47.1
890,55.7,47.4
891,52.2,46.6
892,51.8,47.6
893,50.7,47.1
894,50.3,46.4
895,49.9,46.7
896,49.1,48.5
897,49.3,49.9
898,51.7,50.1
899,57.5,51.4
900,58.8,51.1
901,58.4,52.2
902,59.4,50.5
903,58.5,50.5
904,58.4,49.7
905,60,48.4
906,59.7,49
907,60.5,49.7
908,60.5,51.3
909,60.6,50.1
910,60.8,50.3
911,60.5,51.5
912,58.9,51.4
913,59.7,52.2
914,61.3,51.7
915,62.1,51.2
916,60.9,53.1
917,61.4,52.2
918,62.5,51.2
919,63.5,51.4
920,65,52.9
921,64.8,52.2
922,63.8,52.8
923,63.4,53.4
924,63.7,52.7
925,60.1,53.3
926,54.8,48.5
927,52.5,46.6
928,53.6,45.7
929,53.3,45.7
930,54.2,45.1
931,54.4,44.8
932,52.8,44.8
933,54.3,46.1
934,56.2,45.5
935,58.6,46.5
936,57.7,47.4
937,57.8,48.1
938,58,48.3
939,59.3,48.9
940,59.2,49.1
941,59.4,51
942,61.1,50
943,62.2,49.6
944,66.3,50.3
945,72.1,50.4
946,75,51.2
947,76,52.2
948,73.5,53.3
949,70.3,53.6
950,66.9,51
951,66.7,51
952,67,52.4
953,66.5,50.9
954,65.7,51.2
955,65.6,50.9
956,66.9,48.4
957,66.2,47.4
958,65.6,47.8
959,64.8,48.4
960,63.5,46.7
961,63.3,47.8
962,63.9,48.2
963,63.7,50.4
964,61.5,48.2
965,62.1,48.8
966,61.6,46.7
967,62.4,46.7
968,60.4,46.9
969,62.2,47
970,64.5,49
971,62.4,49.1
972,60.1,47.4
973,57.8,47.9
974,61.2,46.9
975,57.8,46.5
976,55.3,46.5
977,54.1,48.1
978,52.6,47.6
979,52.3,47.9
980,51.8,47.9
981,51.4,48.7
982,54.9,50.9
983,54.1,53.8
984,55.7,51.4
985,54.9,49.9
986,56.6,50.7
987,57.7,50.3
988,57.1,50.7
989,54.7,51.5
990,55.2,51.7
991,55,51.6
992,51.8,52.2
993,51,52.5
994,51.3,52.3
995,51.2,52.3
996,50.9,53
997,55.1,50.6
998,52.7,51.2
999,51.3,48.6
1000,53.2,47.8
1001,54,48.3
1002,51.6,46.6
1003,53.9,44.5
1004,59.7,49.3
1005,62.4,53.8
1006,61.8,52.8
1007,62,52.3
1008,62,53.3
1009,63,51.5
1010,63.1,52.4
1011,63.3,50.4
1012,63.5,51.4
1013,64.1,52.1
1014,65,51.7
1015,65.4,53
1016,66.8,53.8
1017,68.1,54.5
1018,68.5,54.9
1019,67.5,54.9
1020,67.1,54.7
1021,66.7,52.1
1022,62.7,51.6
1023,60.9,54.4
1024,61.6,55.3
1025,60,52.2
1026,60.4,54.2
1027,59.5,53.6
1028,59,51
1029,59.1,53.3
1030,59.8,51.5
1031,60.2,51.9
1032,60.2,53.9
1033,59.7,53.5
1034,58.9,51.6
1035,58.9,51.8
1036,58.7,53.6
1037,58.5,50.9
1038,59.3,51.1
1039,63.3,52.2
1040,68.3,52.3
1041,69,53.6
1042,65.5,52.2
1043,65.2,54.2
1044,63.5,53.6
1045,61,52.4
1046,58.7,52.6
1047,57.6,52.5
1048,55.9,53.2
1049,55.9,53.2
1050,57.5,52.1
1051,57.5,53.1
1052,58.5,51.4
1053,58,51.7
1054,57.2,52
1055,56.8,51.7
1056,57.6,51.2
1057,55.9,51.3
1058,55.7,51.2
1059,54.8,51.5
1060,54.7,49.3
1061,55.5,48
1062,56.6,47.8
1063,54.6,47.8
1064,55.6,46.6
1065,57.3,46.1
1066,58.3,46
1067,61.3,46.4
1068,56.6,45
1069,54.5,45.1
1070,53.7,44.1
1071,52.9,44.1
1072,52.9,44.7
1073,53.2,45.8
1074,54.6,46.9
1075,54.6,50
1076,56.1,47.6
1077,55.6,46.3
1078,55.9,45.8
1079,57.1,46.2
1080,57.5,45
1081,57.4,44.7
1082,58.6,46.3
1083,57.2,47.3
1084,57.6,47.7
1085,57.6,48.6
1086,59.2,47.5
1087,60.9,45.8
1088,63.5,46
1089,65.5,44.8
1090,67,43
1091,64.9,42.6
1092,62.7,41.3
1093,61.4,40.1
1094,57,40.3
1095,57.2,40.9
1096,58.9,40.3
1097,58.4,40.6
1098,57.1,40.1
1099,57.3,40.4
1100,58.9,41.3
1101,59.2,42.6
1102,58.3,43.6
1103,58.5,44.4
1104,58.4,45.1
1105,59.3,45.6
1106,59.4,45.8
1107,60.9,52.1
1108,64.8,52.5
1109,64.2,50.9
1110,64.2,51.3
1111,59.7,52.5
1112,63.3,52.4
1113,65.6,52
1114,67.6,53
1115,66.2,54
1116,66.3,55.6
1117,71.1,57.4
1118,74.8,56.4
1119,75.2,55.1
1120,76.8,54.9
1121,72.2,55
1122,67.8,54.6
1123,68,56.1
1124,67.2,55.6
1125,65.5,55.7
1126,64.6,55.9
1127,65.8,58.8
1128,63.1,57
1129,61.7,55.2
1130,60.4,55.3
1131,61.2,57
1132,62.3,55.1
1133,65.2,53.3
1134,66.3,52.5
1135,66.3,52.4
1136,66.1,52.5
1137,67.7,52.6
1138,71.8,53.2
1139,74.9,52.8
1140,75.2,53.2
1141,74.8,53.7
1142,74.2,53.6
1143,73.1,53.7
1144,72.4,54.6
1145,70.5,54.9
1146,68.6,54.3
1147,67.3,57.1
1148,62.1,55.3
1149,59,53.5
1150,57.1,55.9
1151,58.7,52.7
1152,59.7,52.4
1153,54.7,52.5
1154,54,50.7
1155,53.9,51.3
1156,55.4,50.3
1157,57.2,49.3
1158,58.1,46.1
1159,57.9,45.2
1160,57.2,44.2
1161,57.2,44.6
1162,59.7,45.4
1163,59.2,46.7
1164,56.9,47
1165,55.9,47.9
1166,54.2,49.7
1167,54.4,51.1
1168,54.6,52.1
1169,54.8,52.4
1170,54.8,53.9
1171,54.7,53.4
1172,55.3,52.7
1173,54.8,54.4
1174,55.9,53.4
1175,57.8,54.1
1176,60.4,53.9
1177,65.6,53.8
1178,66.3,57.1
1179,63.5,53.9
1180,61.3,55.5
1181,62.3,54.5
1182,62.3,55.8
1183,61.2,56
1184,60.8,53
1185,61.7,53
1186,62,52.2
1187,62.4,51.5
1188,66,50
1189,65.7,50.3
1190,66.2,51
1191,68.3,51.1
1192,71.7,52.2
1193,73.8,51.3
1194,73.8,53.4
1195,70.9,53.6
1196,69.4,51.3
1197,68.6,50.7
1198,68.7,51.2
1199,72.5,52.3
1200,65.4,51.4
1201,67,52.4
1202,65.2,51.6
1203,66.1,52.9
1204,64.2,50.7
1205,62.5,51.1
1206,61.7,52.3
1207,60.5,53.5
1208,60.1,54.4
1209,61.4,56.4
1210,60.6,55.3
1211,59.8,55.3
1212,58,55.9
1213,54.6,56.3
1214,52.3,57.1
1215,53.8,55.3
1216,56.2,57.1
1217,60.2,59.8
1218,62,55.3
1219,61.5,54.3
1220,56.4,53.7
1221,54.9,58.1
1222,55.8,53.8
1223,49.7,51.4
1224,49.3,54
1225,48.7,52.1
1226,49.1,51.4
1227,49.4,50.8
1228,49.9,54.8
1229,50.7,50.8
1230,53,49.7
1231,55,50.4
1232,55.1,51.1
1233,57.5,51.4
1234,59.8,52.5
1235,60.8,51.5
1236,63.1,54.1
1237,65.1,53.9
1238,68.2,56
1239,69.9,51.8
1240,68.3,51.7
1241,65.8,52.8
1242,64.9,51.4
1243,65.9,49.6
1244,65.1,51.1
1245,62.6,51.2
1246,63.2,48.3
1247,69,47.4
1248,72.2,46.8
1249,72.3,45.8
1250,67.7,45.4
1251,66.2,46.4
1252,67.3,47.3
1253,66.7,49.8
1254,64.4,46.6
1255,61.8,47.6
1256,60.8,48.6
1257,59.8,51.7
1258,57.7,48.3
1259,56.5,49.4
1260,57.4,50
1261,56.3,51.1
1262,56.1,52.1
1263,55.9,52.2
1264,53.3,49.4
1265,51.7,50.1
1266,52.6,50.3
1267,52,51
1268,50.6,50.3
1269,51.3,48.9
1270,51.5,50.2
1271,50.2,48.3
1272,48.6,48.8
1273,48.9,48.4
1274,51,47.9
1275,52.1,48.4
1276,54.8,49.1
1277,57,49.8
1278,58.5,49.4
1279,60.5,52.3
1280,64.3,50.4
1281,66.2,49.9
1282,67.5,50.2
1283,69.2,49.2
1284,68.6,50.8
1285,66.9,50.6
1286,65.9,49.8
1287,64.1,50.1
1288,61.9,47.9
1289,60.1,49.8
1290,58.4,49.6
1291,56.6,47.8
1292,55.4,48.2
1293,52.8,49.6
1294,51.2,47.7
1295,49.9,47.8
1296,49.8,48
1297,49.5,48.7
1298,48,50.9
1299,46.6,49.9
1300,46,50.4
1301,47.4,52.2
1302,47.6,49.7
1303,49.7,51
1304,49.8,50.9
1305,50.3,51.8
1306,52,52.8
1307,54.7,52.5
1308,56.3,52.3
1309,58.2,53
1310,62.1,53.1
1311,66.2,53.3
1312,68.8,54.3
1313,68.7,53.3
1314,66.5,53.5
1315,65.6,52.5
1316,65.5,52.8
1317,63.9,52.2
1318,62.8,52.3
1319,61.7,52.3
1320,62.7,52.6
1321,62.6,53.4
1322,61.1,52.2
1323,59,54.5
1324,57.9,52.6
1325,57.7,51.1
1326,56.4,49.3
1327,55,49.3
1328,53.7,48.5
1329,53.4,49.1
1330,54.3,49.8
1331,54.3,52.9
1332,54.3,53.4
1333,56,53.1
1334,58.5,55.3
1335,63.8,55.1
1336,63.6,55.7
1337,60.9,57.9
1338,58.3,57.6
1339,59.6,58
1340,57.9,57.9
1341,57.2,61.7
1342,58.8,58.5
1343,59.8,58.6
1344,59.6,57.9
1345,61.1,59.2
1346,62.4,56.3
1347,63.7,55
1348,63.9,53.7
1349,63.3,54
1350,62,54.6
1351,62.1,56
1352,62.5,55.7
1353,62.7,55.6
1354,63.1,54.6
1355,62.1,60.6
1356,61.4,55
1357,61.8,54.5
1358,61.6,53.6
1359,60.8,53.2
1360,59.7,50.6
1361,58,51.8
1362,55.7,50.5
1363,53.2,50.3
1364,52,51.7
1365,51.6,52.6
1366,50.6,52.8
1367,50,55.3
1368,49,55.1
1369,48.9,52.4
1370,49.7,52
1371,50,53.2
1372,50.8,54.3
1373,50.5,54.2
1374,49.3,54
1375,49.7,53.3
1376,50.4,58.1
1377,48.1,56.4
1378,47.2,53.6
1379,46.7,53.4
1380,48.4,51.9
1381,47.2,51.2
1382,47.2,51.5
1383,48.7,52.6
1384,49.4,53.6
1385,49.1,54.9
1386,51.3,55.7
1387,51.4,55.5
1388,54.8,55
1389,55.3,56.5
1390,51.9,58.2
1391,53.3,55.2
1392,53.7,56.5
1393,57,54.5
1394,60,53.5
1395,61.4,56.3
1396,65.8,53.1
1397,67.8,51.9
1398,70,53
1399,73.2,53.4
1400,73.1,50.6
1401,71.2,50.3
1402,69.3,50.2
1403,67.8,51.8
1404,64.6,51.5
1405,64.1,52.4
1406,62.4,53.4
1407,60.7,54.2
1408,58.7,56.8
1409,57.9,55.1
1410,56.3,55.8
1411,55.9,55.9
1412,55.4,54.1
1413,53.1,57.9
