Tid (s),C1,C2
771,48.2,49.9
772,48.4,49.7
773,48.8,50.1
774,47.9,49.3
775,47.9,49.1
776,47.3,48
777,47.5,47.8
778,47.4,48.1
779,47.5,49.1
780,47.6,48.2
781,47.4,48.1
782,47.7,48.3
783,47.6,48.2
784,48.1,48.2
785,48.3,48
786,48.3,48.2
787,48.8,48.5
788,48.7,48.7
789,48.8,49.3
790,49.3,49.6
791,49.6,50
792,49.3,49.8
793,49.5,50.4
794,48.7,50.5
795,48.8,49.7
796,48.8,49.8
797,48,49.3
798,48.1,49.3
799,47.5,49.1
800,47.5,48.8
801,47.4,48.4
802,46.6,47.6
803,45.7,46.8
804,45.7,46.2
805,44.7,45.6
806,44.8,45.9
807,44.8,45.6
808,44.8,45.2
809,44.7,46.1
810,45.8,46.9
811,45.1,45.5
812,45,46.2
813,45.6,47.8
814,46.7,50.3
815,47.7,50.9
816,47.4,50.6
817,48.3,50.3
818,48.8,51
819,49.9,52
820,50.7,52.9
821,51.9,51.8
822,52.1,51.9
823,52.5,52.1
824,51.4,51.9
825,50.4,51.6
826,50.5,51.5
827,50.6,51
828,50.3,51.1
829,49.8,50
830,49.2,50.1
831,49.3,49.7
832,48.3,49.2
833,47.9,48.6
834,48.2,49.2
835,49.5,48.5
836,48.3,48.1
837,47.9,47.8
838,47.2,47.2
839,48.1,47
840,48,47.6
841,48.6,47.6
842,48.6,47.5
843,48.9,48
844,49.3,48.8
845,49.7,49.1
846,49.9,49.2
847,50.2,49
848,50.3,49.4
849,49.9,50.2
850,49.7,49.8
851,49.5,50.4
852,49.4,50.2
853,49.1,50.2
854,48,49.4
855,47.8,49.5
856,48.6,49.6
857,48.1,49.6
858,48.2,49.2
859,48.8,49.2
860,48.9,49.4
861,48.8,49.4
862,48.8,49.5
863,49.4,50
864,50.1,50.8
865,50,50.2
866,49.9,50.2
867,49.7,50.2
868,50.1,50.3
869,50.1,50.4
870,49.9,50.5
871,50,50.5
872,49.5,50.2
873,49.5,50.6
874,49,49.7
875,48.9,49.9
876,49,49.8
877,49,49.9
878,48.6,49.9
879,49.4,50.2
880,49.5,49.9
881,49.2,49.8
882,49.5,49.9
883,49.5,50.1
884,48.9,49.7
885,48.6,49.7
886,48.4,49.7
887,48.5,49.8
888,48.4,49.2
889,48.1,49.4
890,47.7,49
891,47.6,49
892,48.5,49.4
893,48.3,49.1
894,48.4,49.1
895,48.4,49.3
896,48.2,48.5
897,48.8,48.6
898,48.3,48.1
899,48.5,48.3
900,48.5,48.9
901,47.8,47.9
902,47.7,47.9
903,47.2,47.7
904,47.4,47.4
905,46.9,47.3
906,46.7,46.6
907,46.5,46.3
908,46.7,46.1
909,46.6,46.1
910,46.7,46.2
911,46.5,46.8
912,46.2,47
913,46.8,46.9
914,46.2,47.1
915,45.3,46.6
916,45.3,46.8
917,44.8,46.3
918,44.8,46
919,45.6,45.2
920,46.2,45.4
921,47,45
922,47.9,45.4
923,48.7,46.1
924,49.5,47.4
925,49.8,47.6
926,49.9,48.8
927,50,49.6
928,49.8,49.4
929,49.2,50.3
930,48.8,50.2
931,48.3,49.4
932,48.1,49.6
933,48.4,49.8
934,48.1,49.3
935,48.2,49.2
936,48.3,49.3
937,48.6,49
938,49.1,49.5
939,48.7,49.5
940,49,49.6
941,48.8,49.9
942,49.6,50
943,48.7,50.1
944,49.1,49.7
945,49.1,50.1
946,49.1,49.8
947,49.2,49.7
948,49.6,50.1
949,49.6,50.5
950,49.6,49.8
951,49.7,50
952,49.8,50
953,49.8,50.1
954,49.7,50.4
955,50.3,51
